,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,value,year
2093,19,CAUCA,19473,MORALES,9.0,2005
2094,19,CAUCA,19532,PATÍA  (El Bordo),6.0,2005
2095,19,CAUCA,19533,PIAMONTE,517.0,2005
2096,19,CAUCA,19622,ROSAS,,2005
2097,19,CAUCA,19701,SANTA ROSA,229.0,2005
2098,19,CAUCA,19760,SOTARÁ (Paispamba),,2005
2099,19,CAUCA,19780,SUÁREZ,,2005
2100,19,CAUCA,19785,SUCRE,,2005
2101,19,CAUCA,19807,TIMBÍO,,2005
2102,19,CAUCA,19809,TIMBIQUÍ,579.0,2005
2103,19,CAUCA,19821,TORIBÍO,,2005
2104,20,CESAR,20011,AGUACHICA,,2005
2105,20,CESAR,20178,CHIRIGUANÁ,,2005
2106,20,CESAR,20310,GONZÁLEZ,,2005
2107,20,CESAR,20383,LA GLORIA,,2005
2108,20,CESAR,20517,PAILITAS,,2005
2109,20,CESAR,20550,PELAYA,,2005
2110,20,CESAR,20710,SAN ALBERTO,,2005
2111,20,CESAR,20770,SAN MARTÍN,,2005
2112,27,CHOCÓ,27006,ACANDÍ,,2005
2113,27,CHOCÓ,27025,ALTO BAUDÓ (Pie de Pató),104.0,2005
2114,27,CHOCÓ,27050,ATRATO (Yuto),,2005
2115,27,CHOCÓ,27075,BAHÍA SOLANO (Mutis),,2005
2116,27,CHOCÓ,27077,BAJO BAUDÓ  (Pizarro),332.0,2005
2117,27,CHOCÓ,27099,BOJAYÁ (Bellavista),,2005
2118,27,CHOCÓ,27150,CARMEN DEL DARIÉN  (Curbaradó),,2005
2119,27,CHOCÓ,27205,CONDOTO,3.0,2005
2120,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,48.0,2005
2121,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,1.98,2005
2122,27,CHOCÓ,27361,ISTMINA,196.0,2005
2123,27,CHOCÓ,27372,JURADÓ,,2005
2124,27,CHOCÓ,27413,LLORÓ,,2005
2125,27,CHOCÓ,27425,MEDIO ATRATO (Beté),,2005
2126,27,CHOCÓ,27430,MEDIO BAUDÓ (Boca de Pepé),68.0,2005
2127,27,CHOCÓ,27450,MEDIO SAN JUAN (Andagoya),,2005
2128,27,CHOCÓ,27491,NÓVITA,90.0,2005
2129,27,CHOCÓ,27495,NUQUÍ,5.0,2005
2130,27,CHOCÓ,27001,QUIBDÓ,2.97,2005
2131,27,CHOCÓ,27580,RÍO IRÓ (Santa Rita),,2005
2132,27,CHOCÓ,27600,RÍO QUITO (Paimadó),21.0,2005
2133,27,CHOCÓ,27615,RIOSUCIO,,2005
2134,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,,2005
2135,27,CHOCÓ,27745,SIPÍ,150.0,2005
2136,27,CHOCÓ,27787,TADÓ,1.53,2005
2137,27,CHOCÓ,27800,UNGUÍA,,2005
2138,27,CHOCÓ,27810,UNIÓN PANAMERICANA (Ánimas),1.41,2005
2139,23,CÓRDOBA,23350,LA APARTADA,,2005
2140,23,CÓRDOBA,23466,MONTELÍBANO,1021.0,2005
2141,23,CÓRDOBA,23580,PUERTO LIBERTADOR,978.0,2005
2142,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,,2005
2143,23,CÓRDOBA,23807,TIERRALTA,1124.0,2005
2144,23,CÓRDOBA,23855,VALENCIA,13.0,2005
2145,25,CUNDINAMARCA,25148,CAPARRAPÍ,,2005
2146,25,CUNDINAMARCA,25518,PAIME,,2005
2147,25,CUNDINAMARCA,25823,TOPAIPÍ,,2005
2148,25,CUNDINAMARCA,25885,YACOPÍ,56.0,2005
2149,94,GUAINÍA,94343,BARRANCO MINA (Cor. Departamental),396.0,2005
2150,94,GUAINÍA,94001,INIRIDA,182.0,2005
2151,94,GUAINÍA,94663,MAPIRIPANA (Cor. Departamental),,2005
2152,94,GUAINÍA,94888,MORICHAL (Morichal Nuevo) (Cor. Departamental),117.0,2005
2153,94,GUAINÍA,94887,PANÁ PANÁ (Campo Alegre) (Cor. Departamental),38.0,2005
2154,94,GUAINÍA,94884,PUERTO COLOMBIA (Cor. Departamental),19.0,2005
2155,95,GUAVIARE,95015,CALAMAR,1175.0,2005
2156,95,GUAVIARE,95025,EL RETORNO,2648.0,2005
2157,95,GUAVIARE,95200,MIRAFLORES,1704.0,2005
2158,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,3131.0,2005
2159,44,LA GUAJIRA,44090,DIBULLA,327.0,2005
2160,44,LA GUAJIRA,44001,RIOHACHA,2.0,2005
2161,44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,,2005
2162,47,MAGDALENA,47053,ARACATACA,,2005
2163,47,MAGDALENA,47189,CIÉNAGA,,2005
2164,47,MAGDALENA,47288,FUNDACIÓN,,2005
2165,47,MAGDALENA,47001,SANTA MARTA (Distrito Turístico Cultural e Histórico),213.0,2005
2166,50,META,50251,EL CASTILLO,,2005
2167,50,META,50350,LA MACARENA,660.0,2005
2168,50,META,50400,LEJANÍAS,,2005
2169,50,META,50325,MAPIRIPÁN,2658.0,2005
2170,50,META,50330,MESETAS,143.0,2005
2171,50,META,50450,PUERTO CONCORDIA,363.0,2005
2172,50,META,50568,PUERTO GAITÁN,168.0,2005
2173,50,META,50577,PUERTO LLERAS,1511.0,2005
2174,50,META,50573,PUERTO LÓPEZ,,2005
2175,50,META,50590,PUERTO RICO,7040.0,2005
2176,50,META,50683,SAN JUAN DE ARAMA,49.0,2005
2177,50,META,50689,SAN MARTÍN,8.0,2005
2178,50,META,50370,URIBE,264.0,2005
2179,50,META,50711,VISTAHERMOSA,4441.0,2005
2180,52,NARIÑO,52019,ALBÁN (San José),,2005
2181,52,NARIÑO,52036,ANCUYA,43.0,2005
2182,52,NARIÑO,52079,BARBACOAS,1920.0,2005
2183,52,NARIÑO,52110,BUESACO,,2005
2184,52,NARIÑO,52207,CONSACÁ,5.0,2005
2185,52,NARIÑO,52210,CONTADERO,,2005
2186,52,NARIÑO,52215,CÓRDOBA,,2005
2187,52,NARIÑO,52227,CUMBAL,,2005
2188,52,NARIÑO,52233,CUMBITARA,329.0,2005
2189,52,NARIÑO,52250,EL CHARCO,741.0,2005
2190,52,NARIÑO,52254,EL PEÑOL,,2005
2191,52,NARIÑO,52256,EL ROSARIO,508.0,2005
2192,52,NARIÑO,52260,EL TAMBO,7.0,2005
2193,52,NARIÑO,52520,FRANCISCO PIZARRO (Salahonda),153.0,2005
2194,52,NARIÑO,52356,IPIALES,629.0,2005
2195,52,NARIÑO,52381,LA FLORIDA,,2005
2196,52,NARIÑO,52385,LA LLANADA,1.0,2005
2197,52,NARIÑO,52390,LA TOLA,27.0,2005
2198,52,NARIÑO,52405,LEIVA,58.0,2005
2199,52,NARIÑO,52411,LINARES,43.0,2005
2200,52,NARIÑO,52418,LOS ANDES (Sotomayor),,2005
2201,52,NARIÑO,52427,MAGÜÍ (Payán),2139.0,2005
2202,52,NARIÑO,52435,MALLAMA (Piedrancha),,2005
2203,52,NARIÑO,52473,MOSQUERA,38.0,2005
2204,52,NARIÑO,52490,OLAYA HERRERA (Bocas de Satinga),517.0,2005
2205,52,NARIÑO,52540,POLICARPA,212.0,2005
2206,52,NARIÑO,52573,PUERRES,,2005
2207,52,NARIÑO,52612,RICAURTE,1.0,2005
2208,52,NARIÑO,52621,ROBERTO PAYÁN (San José),2265.0,2005
2209,52,NARIÑO,52678,SAMANIEGO,7.0,2005
2210,52,NARIÑO,52693,SAN PABLO,,2005
2211,52,NARIÑO,52683,SANDONÁ,15.0,2005
2212,52,NARIÑO,52696,SANTA BÁRBARA (Iscuandé),213.0,2005
2213,52,NARIÑO,52699,SANTA CRUZ (Guachavés),,2005
2214,52,NARIÑO,52835,TUMACO,4004.0,2005
2215,54,NORTE DE SANTANDER,54003,ÁBREGO,,2005
2216,54,NORTE DE SANTANDER,54109,BUCARASICA,,2005
2217,54,NORTE DE SANTANDER,54128,CÁCHIRA,,2005
2218,54,NORTE DE SANTANDER,54206,CONVENCIÓN,15.0,2005
2219,54,NORTE DE SANTANDER,54001,CÚCUTA,,2005
2220,54,NORTE DE SANTANDER,54245,EL CARMEN,,2005
2221,54,NORTE DE SANTANDER,54250,EL TARRA,219.0,2005
2222,54,NORTE DE SANTANDER,54261,EL ZULIA,,2005
2223,54,NORTE DE SANTANDER,54344,HACARÍ,30.0,2005
2224,54,NORTE DE SANTANDER,54385,LA ESPERANZA,,2005
2225,54,NORTE DE SANTANDER,54398,LA PLAYA,,2005
2226,54,NORTE DE SANTANDER,54418,LOURDES,,2005
2227,54,NORTE DE SANTANDER,54498,OCAÑA,,2005
2228,54,NORTE DE SANTANDER,54670,SAN CALIXTO,25.0,2005
2229,54,NORTE DE SANTANDER,54720,SARDINATA,47.0,2005
2230,54,NORTE DE SANTANDER,54800,TEORAMA,84.0,2005
2231,54,NORTE DE SANTANDER,54810,TIBÚ,424.0,2005
2232,54,NORTE DE SANTANDER,54820,TOLEDO,,2005
2233,86,PUTUMAYO,86001,MOCOA,69.0,2005
2234,86,PUTUMAYO,86320,ORITO,523.0,2005
2235,86,PUTUMAYO,86568,PUERTO ASÍS,1414.0,2005
2236,86,PUTUMAYO,86569,PUERTO CAICEDO,330.0,2005
2237,86,PUTUMAYO,86571,PUERTO GUZMÁN,1928.0,2005
2238,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,2546.0,2005
2239,86,PUTUMAYO,86757,SAN MIGUEL (La Dorada),661.0,2005
2240,86,PUTUMAYO,86760,SANTIAGO,3.0,2005
2241,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ (La Hormiga),1033.0,2005
2242,86,PUTUMAYO,86885,VILLAGARZÓN,456.0,2005
2243,68,SANTANDER,68020,ALBANIA,,2005
2244,68,SANTANDER,68081,BARRANCABERMEJA,,2005
2245,68,SANTANDER,68092,BETULIA,54.0,2005
2246,68,SANTANDER,68101,BOLÍVAR,393.0,2005
2247,68,SANTANDER,68176,CHIMA,,2005
2248,68,SANTANDER,68190,CIMITARRA,84.0,2005
2249,68,SANTANDER,68209,CONFINES,,2005
2250,68,SANTANDER,68211,CONTRATACIÓN,,2005
2251,68,SANTANDER,68235,EL CARMEN,3.0,2005
2252,68,SANTANDER,68250,EL PEÑÓN,21.0,2005
2253,68,SANTANDER,68255,EL PLAYÓN,,2005
2254,68,SANTANDER,68271,FLORIÁN,,2005
2255,68,SANTANDER,68307,GIRÓN,,2005
2256,68,SANTANDER,68322,GUAPOTÁ,,2005
2257,68,SANTANDER,68324,GUAVATÁ,,2005
2258,68,SANTANDER,68344,HATO,,2005
2259,68,SANTANDER,68377,LA BELLEZA,73.0,2005
2260,68,SANTANDER,68397,LA PAZ,,2005
2261,68,SANTANDER,68385,LANDÁZURI,77.0,2005
2262,68,SANTANDER,68522,PALMAR,,2005
2263,68,SANTANDER,68524,PALMAS DEL SOCORRO,,2005
2264,68,SANTANDER,68573,PUERTO PARRA,28.0,2005
2265,68,SANTANDER,68615,RIONEGRO,,2005
2266,68,SANTANDER,68655,SABANA DE TORRES,,2005
2267,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,27.0,2005
2268,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,2.0,2005
2269,68,SANTANDER,68745,SIMACOTA,1.0,2005
2270,68,SANTANDER,68755,SOCORRO,,2005
2271,68,SANTANDER,68773,SUCRE,199.0,2005
2272,68,SANTANDER,68861,VÉLEZ,19.0,2005
2273,76,VALLE DEL CAUCA,76100,BOLÍVAR,18.0,2005
2274,76,VALLE DEL CAUCA,76109,BUENAVENTURA,10.0,2005
2275,76,VALLE DEL CAUCA,76001,CALI,,2005
2276,76,VALLE DEL CAUCA,76126,CALIMA (El Darién),,2005
2277,76,VALLE DEL CAUCA,76233,DAGUA,,2005
2278,76,VALLE DEL CAUCA,76364,JAMUNDÍ,,2005
2279,76,VALLE DEL CAUCA,76834,TULUÁ,,2005
2280,97,VAUPÉS,97161,CARURÚ,386.0,2005
2281,97,VAUPÉS,97001,MITÚ,262.0,2005
2282,97,VAUPÉS,97511,PACOA (Cor. Departamental),1.0,2005
2283,97,VAUPÉS,97777,PAPUNAUA (Cor. Departamental),21.0,2005
2284,97,VAUPÉS,97666,TARAIRA,,2005
2285,97,VAUPÉS,97889,YAVARATÉ (Cor. Departamental),1.0,2005
2286,99,VICHADA,99773,CUMARIBO,7599.0,2005
2287,99,VICHADA,99524,LA PRIMAVERA,227.0,2005
2288,99,VICHADA,99624,SANTA ROSALÍA,,2005
2289,91,AMAZONAS,91263,EL ENCANTO (Cor. Departamental),233.0,2006
2290,91,AMAZONAS,91405,LA CHORRERA (Cor. Departamental),223.0,2006
2291,91,AMAZONAS,91407,LA PEDRERA (Cor. Departamental),,2006
2292,91,AMAZONAS,91430,LA VICTORIA (Pacoa) (Cor. Departamental),,2006
2293,91,AMAZONAS,91460,MIRITÍ-PARANÁ (Campoamor) (Cor. Departamental),4.0,2006
2294,91,AMAZONAS,91530,PUERTO ALEGRÍA (Cor. Departamental),202.0,2006
2295,91,AMAZONAS,91536,PUERTO ARICA (Cor. Departamental),,2006
2296,91,AMAZONAS,91669,SANTANDER (Araracuara) (Cor. Departamental),30.0,2006
2297,5,ANTIOQUIA,5031,AMALFI,342.0,2006
2298,5,ANTIOQUIA,5040,ANORÍ,836.0,2006
2299,5,ANTIOQUIA,5045,APARTADÓ,,2006
2300,5,ANTIOQUIA,5055,ARGELIA,15.0,2006
2301,5,ANTIOQUIA,5107,BRICEÑO,44.0,2006
2302,5,ANTIOQUIA,5120,CÁCERES,579.0,2006
2303,5,ANTIOQUIA,5134,CAMPAMENTO,9.0,2006
2304,5,ANTIOQUIA,5142,CARACOLÍ,1.0,2006
2305,5,ANTIOQUIA,5147,CAREPA,,2006
2306,5,ANTIOQUIA,5148,CARMEN DE VIBORAL,,2006
2307,5,ANTIOQUIA,5154,CAUCASIA,12.0,2006
2308,5,ANTIOQUIA,5172,CHIGORODÓ,,2006
2309,5,ANTIOQUIA,5197,COCORNÁ,,2006
2310,5,ANTIOQUIA,5234,DABEIBA,,2006
2311,5,ANTIOQUIA,5237,DON MATÍAS,,2006
2312,5,ANTIOQUIA,5250,EL BAGRE,463.0,2006
2313,5,ANTIOQUIA,5284,FRONTINO,,2006
2314,5,ANTIOQUIA,5310,GÓMEZ PLATA,,2006
2315,5,ANTIOQUIA,5361,ITUANGO,76.0,2006
2316,5,ANTIOQUIA,5425,MACEO,,2006
2317,5,ANTIOQUIA,5475,MURINDÓ,,2006
2318,5,ANTIOQUIA,5480,MUTATÁ,,2006
2319,5,ANTIOQUIA,5483,NARIÑO,94.0,2006
2320,5,ANTIOQUIA,5495,NECHÍ,335.0,2006
2321,5,ANTIOQUIA,5490,NECOCLÍ,,2006
2322,5,ANTIOQUIA,5579,PUERTO BERRÍO,,2006
2323,5,ANTIOQUIA,5585,PUERTO NARE,35.0,2006
2324,5,ANTIOQUIA,5591,PUERTO TRIUNFO,1.0,2006
2325,5,ANTIOQUIA,5604,REMEDIOS,265.0,2006
2326,5,ANTIOQUIA,5628,SABANALARGA,,2006
2327,5,ANTIOQUIA,5647,SAN ANDRÉS,,2006
2328,5,ANTIOQUIA,5649,SAN CARLOS,38.0,2006
2329,5,ANTIOQUIA,5652,SAN FRANCISCO,137.0,2006
2330,5,ANTIOQUIA,5660,SAN LUIS,197.0,2006
2331,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,,2006
2332,5,ANTIOQUIA,5667,SAN RAFAEL,2.0,2006
2333,5,ANTIOQUIA,5670,SAN ROQUE,,2006
2334,5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,,2006
2335,5,ANTIOQUIA,5736,SEGOVIA,604.0,2006
2336,5,ANTIOQUIA,5756,SONSÓN,84.0,2006
2337,5,ANTIOQUIA,5790,TARAZÁ,1105.0,2006
2338,5,ANTIOQUIA,5819,TOLEDO,,2006
2339,5,ANTIOQUIA,5837,TURBO,,2006
2340,5,ANTIOQUIA,5842,URAMITA,,2006
2341,5,ANTIOQUIA,5847,URRAO,1.0,2006
2342,5,ANTIOQUIA,5854,VALDIVIA,426.0,2006
2343,5,ANTIOQUIA,5858,VEGACHÍ,25.0,2006
2344,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,,2006
2345,5,ANTIOQUIA,5885,YALÍ,,2006
2346,5,ANTIOQUIA,5887,YARUMAL,17.0,2006
2347,5,ANTIOQUIA,5890,YOLOMBÓ,,2006
2348,5,ANTIOQUIA,5893,YONDÓ (Casabe),13.0,2006
2349,5,ANTIOQUIA,5895,ZARAGOZA,400.0,2006
2350,81,ARAUCA,81065,ARAUQUITA,775.0,2006
2351,81,ARAUCA,81300,FORTUL,158.0,2006
2352,81,ARAUCA,81591,PUERTO RONDÓN,50.0,2006
2353,81,ARAUCA,81736,SARAVENA,126.0,2006
2354,81,ARAUCA,81794,TAME,197.0,2006
2355,13,BOLÍVAR,13006,ACHÍ,,2006
2356,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,18.0,2006
2357,13,BOLÍVAR,13042,ARENAL,67.0,2006
2358,13,BOLÍVAR,13074,BARRANCO DE LOBA,29.0,2006
2359,13,BOLÍVAR,13160,CANTAGALLO,127.0,2006
2360,13,BOLÍVAR,13268,EL PEÑÓN,,2006
2361,13,BOLÍVAR,13458,MONTECRISTO,237.0,2006
2362,13,BOLÍVAR,13473,MORALES,152.0,2006
2363,13,BOLÍVAR,13490,NOROSI,,2006
2364,13,BOLÍVAR,13600,RIOVIEJO,178.0,2006
2365,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,82.0,2006
2366,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,67.0,2006
2367,13,BOLÍVAR,13670,SAN PABLO,334.0,2006
2368,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,810.0,2006
2369,13,BOLÍVAR,13744,SIMITÍ,174.0,2006
2370,13,BOLÍVAR,13810,TIQUISIO (Puerto Rico),107.0,2006
2371,15,BOYACÁ,15212,COPER,1.0,2006
2372,15,BOYACÁ,15223,CUBARÁ,,2006
2373,15,BOYACÁ,15401,LA VICTORIA,,2006
2374,15,BOYACÁ,15442,MARIPÍ,4.0,2006
2375,15,BOYACÁ,15480,MUZO,13.0,2006
2376,15,BOYACÁ,15507,OTANCHE,142.0,2006
2377,15,BOYACÁ,15531,PAUNA,54.0,2006
2378,15,BOYACÁ,15572,PUERTO BOYACÁ,197.0,2006
2379,15,BOYACÁ,15580,QUÍPAMA,6.0,2006
2380,15,BOYACÁ,15681,SAN PABLO DE BORBUR,20.0,2006
2381,15,BOYACÁ,15696,SANTA SOFÍA,,2006
2382,15,BOYACÁ,15832,TUNUNGUÁ,4.0,2006
2383,17,CALDAS,17433,MANZANARES,,2006
2384,17,CALDAS,17495,NORCASIA,51.0,2006
2385,17,CALDAS,17541,PENSILVANIA,14.0,2006
2386,17,CALDAS,17662,SAMANÁ,380.0,2006
2387,17,CALDAS,17867,VICTORIA,16.0,2006
2388,18,CAQUETÁ,18029,ALBANIA,106.0,2006
2389,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,132.0,2006
2390,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,1674.0,2006
2391,18,CAQUETÁ,18205,CURILLO,265.0,2006
2392,18,CAQUETÁ,18247,EL DONCELLO,52.0,2006
2393,18,CAQUETÁ,18256,EL PAUJIL,32.0,2006
2394,18,CAQUETÁ,18001,FLORENCIA,4.0,2006
2395,18,CAQUETÁ,18460,MILÁN,414.0,2006
2396,18,CAQUETÁ,18410,MONTAÑITA,292.0,2006
2397,18,CAQUETÁ,18479,MORELIA,18.0,2006
2398,18,CAQUETÁ,18592,PUERTO RICO,143.0,2006
2399,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,245.0,2006
2400,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,332.0,2006
2401,18,CAQUETÁ,18756,SOLANO,808.0,2006
2402,18,CAQUETÁ,18785,SOLITA,214.0,2006
2403,18,CAQUETÁ,18860,VALPARAÍSO,236.0,2006
2404,19,CAUCA,19022,ALMAGUER,,2006
2405,19,CAUCA,19050,ARGELIA,161.0,2006
2406,19,CAUCA,19075,BALBOA,91.0,2006
2407,19,CAUCA,19100,BOLÍVAR,21.0,2006
2408,19,CAUCA,19110,BUENOS AIRES,,2006
2409,19,CAUCA,19130,CAJIBÍO,,2006
2410,19,CAUCA,19142,CALOTO,,2006
2411,19,CAUCA,19212,CORINTO,,2006
2412,19,CAUCA,19256,EL TAMBO,307.0,2006
2413,19,CAUCA,19290,FLORENCIA,8.0,2006
2414,19,CAUCA,19318,GUAPI,121.0,2006
2415,19,CAUCA,19392,LA SIERRA,,2006
2416,19,CAUCA,19397,LA VEGA,8.0,2006
2417,19,CAUCA,19418,LÓPEZ,79.0,2006
2418,19,CAUCA,19450,MERCADERES,31.0,2006
2419,19,CAUCA,19455,MIRANDA,,2006
2420,19,CAUCA,19473,MORALES,10.0,2006
2421,19,CAUCA,19532,PATÍA  (El Bordo),83.0,2006
2422,19,CAUCA,19533,PIAMONTE,594.0,2006
2423,19,CAUCA,19622,ROSAS,,2006
2424,19,CAUCA,19701,SANTA ROSA,135.0,2006
2425,19,CAUCA,19760,SOTARÁ (Paispamba),,2006
2426,19,CAUCA,19780,SUÁREZ,,2006
2427,19,CAUCA,19785,SUCRE,,2006
2428,19,CAUCA,19807,TIMBÍO,3.0,2006
2429,19,CAUCA,19809,TIMBIQUÍ,453.0,2006
2430,19,CAUCA,19821,TORIBÍO,,2006
2431,20,CESAR,20011,AGUACHICA,,2006
2432,20,CESAR,20178,CHIRIGUANÁ,,2006
2433,20,CESAR,20310,GONZÁLEZ,,2006
2434,20,CESAR,20383,LA GLORIA,,2006
2435,20,CESAR,20517,PAILITAS,,2006
2436,20,CESAR,20550,PELAYA,,2006
2437,20,CESAR,20710,SAN ALBERTO,,2006
2438,20,CESAR,20770,SAN MARTÍN,,2006
2439,27,CHOCÓ,27006,ACANDÍ,,2006
2440,27,CHOCÓ,27025,ALTO BAUDÓ (Pie de Pató),7.0,2006
2441,27,CHOCÓ,27050,ATRATO (Yuto),,2006
2442,27,CHOCÓ,27075,BAHÍA SOLANO (Mutis),,2006
2443,27,CHOCÓ,27077,BAJO BAUDÓ  (Pizarro),82.0,2006
2444,27,CHOCÓ,27099,BOJAYÁ (Bellavista),,2006
2445,27,CHOCÓ,27150,CARMEN DEL DARIÉN  (Curbaradó),,2006
2446,27,CHOCÓ,27205,CONDOTO,,2006
2447,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,,2006
2448,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,3.0,2006
2449,27,CHOCÓ,27361,ISTMINA,210.0,2006
2450,27,CHOCÓ,27372,JURADÓ,,2006
2451,27,CHOCÓ,27413,LLORÓ,,2006
2452,27,CHOCÓ,27425,MEDIO ATRATO (Beté),,2006
2453,27,CHOCÓ,27430,MEDIO BAUDÓ (Boca de Pepé),24.0,2006
2454,27,CHOCÓ,27450,MEDIO SAN JUAN (Andagoya),,2006
2455,27,CHOCÓ,27491,NÓVITA,237.0,2006
2456,27,CHOCÓ,27495,NUQUÍ,2.0,2006
2457,27,CHOCÓ,27001,QUIBDÓ,3.0,2006
2458,27,CHOCÓ,27580,RÍO IRÓ (Santa Rita),,2006
2459,27,CHOCÓ,27600,RÍO QUITO (Paimadó),,2006
2460,27,CHOCÓ,27615,RIOSUCIO,,2006
2461,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,,2006
2462,27,CHOCÓ,27745,SIPÍ,248.0,2006
2463,27,CHOCÓ,27787,TADÓ,,2006
2464,27,CHOCÓ,27800,UNGUÍA,,2006
2465,27,CHOCÓ,27810,UNIÓN PANAMERICANA (Ánimas),,2006
2466,23,CÓRDOBA,23350,LA APARTADA,,2006
2467,23,CÓRDOBA,23466,MONTELÍBANO,376.0,2006
2468,23,CÓRDOBA,23580,PUERTO LIBERTADOR,447.0,2006
2469,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,,2006
2470,23,CÓRDOBA,23807,TIERRALTA,389.0,2006
2471,23,CÓRDOBA,23855,VALENCIA,4.0,2006
2472,25,CUNDINAMARCA,25148,CAPARRAPÍ,3.0,2006
2473,25,CUNDINAMARCA,25518,PAIME,2.0,2006
2474,25,CUNDINAMARCA,25823,TOPAIPÍ,2.0,2006
2475,25,CUNDINAMARCA,25885,YACOPÍ,113.0,2006
2476,94,GUAINÍA,94343,BARRANCO MINA (Cor. Departamental),362.0,2006
2477,94,GUAINÍA,94001,INIRIDA,186.0,2006
2478,94,GUAINÍA,94663,MAPIRIPANA (Cor. Departamental),,2006
2479,94,GUAINÍA,94888,MORICHAL (Morichal Nuevo) (Cor. Departamental),164.0,2006
2480,94,GUAINÍA,94887,PANÁ PANÁ (Campo Alegre) (Cor. Departamental),27.0,2006
2481,94,GUAINÍA,94884,PUERTO COLOMBIA (Cor. Departamental),14.0,2006
2482,95,GUAVIARE,95015,CALAMAR,1497.0,2006
2483,95,GUAVIARE,95025,EL RETORNO,2799.0,2006
2484,95,GUAVIARE,95200,MIRAFLORES,1382.0,2006
2485,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,3799.0,2006
2486,44,LA GUAJIRA,44090,DIBULLA,166.0,2006
2487,44,LA GUAJIRA,44001,RIOHACHA,,2006
2488,44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,,2006
2489,47,MAGDALENA,47053,ARACATACA,,2006
2490,47,MAGDALENA,47189,CIÉNAGA,13.0,2006
2491,47,MAGDALENA,47288,FUNDACIÓN,,2006
2492,47,MAGDALENA,47001,SANTA MARTA (Distrito Turístico Cultural e Histórico),258.0,2006
2493,50,META,50251,EL CASTILLO,,2006
2494,50,META,50350,LA MACARENA,574.0,2006
2495,50,META,50400,LEJANÍAS,,2006
2496,50,META,50325,MAPIRIPÁN,3311.0,2006
2497,50,META,50330,MESETAS,67.0,2006
2498,50,META,50450,PUERTO CONCORDIA,439.0,2006
2499,50,META,50568,PUERTO GAITÁN,214.0,2006
2500,50,META,50577,PUERTO LLERAS,578.0,2006
2501,50,META,50573,PUERTO LÓPEZ,,2006
2502,50,META,50590,PUERTO RICO,3519.0,2006
2503,50,META,50683,SAN JUAN DE ARAMA,17.0,2006
2504,50,META,50689,SAN MARTÍN,23.0,2006
2505,50,META,50370,URIBE,32.0,2006
2506,50,META,50711,VISTAHERMOSA,2289.0,2006
2507,52,NARIÑO,52019,ALBÁN (San José),,2006
2508,52,NARIÑO,52036,ANCUYA,,2006
2509,52,NARIÑO,52079,BARBACOAS,1460.0,2006
2510,52,NARIÑO,52110,BUESACO,,2006
2511,52,NARIÑO,52207,CONSACÁ,,2006
2512,52,NARIÑO,52210,CONTADERO,,2006
2513,52,NARIÑO,52215,CÓRDOBA,,2006
2514,52,NARIÑO,52227,CUMBAL,2.0,2006
2515,52,NARIÑO,52233,CUMBITARA,483.0,2006
2516,52,NARIÑO,52250,EL CHARCO,741.0,2006
2517,52,NARIÑO,52254,EL PEÑOL,,2006
2518,52,NARIÑO,52256,EL ROSARIO,372.0,2006
2519,52,NARIÑO,52260,EL TAMBO,,2006
2520,52,NARIÑO,52520,FRANCISCO PIZARRO (Salahonda),192.0,2006
2521,52,NARIÑO,52356,IPIALES,357.0,2006
2522,52,NARIÑO,52381,LA FLORIDA,,2006
2523,52,NARIÑO,52385,LA LLANADA,4.0,2006
2524,52,NARIÑO,52390,LA TOLA,75.0,2006
2525,52,NARIÑO,52405,LEIVA,,2006
2526,52,NARIÑO,52411,LINARES,,2006
2527,52,NARIÑO,52418,LOS ANDES (Sotomayor),1.0,2006
